Latitude,Longitude,Address,Property_type,Rooms,Home_size,Lot Size,Year_built,Parcel_number,RealtyID,County,Subdivision,Census,Tract,Lot,Zoning,Date,Sale_price,Estimated Value,url
33.95717,-118.259948,822 E 88th St,Single Family Residence,"2 beds, 1 bath",784 sqft,"5,159 sqft",1939,6042019021,1110616803,Los Angeles,6631,3,240010,291,"
Zoning:

LAR2
		",09/14/2020,"$955,000","$398,000",https://www.realtytrac.com/property/ca/los-angeles/90002/822-e-88th-st/25612585/
33.933686,-118.241898,1766 E 111th Pl,Single Family Residence,"5 beds, 2 baths","1,494 sqft","5,202 sqft",1944,6069018012,1110616849,Los Angeles,HUNTER TR,4,242700,97,"
Zoning:

LAR1
		",09/14/2020,"$415,000","$503,000",https://www.realtytrac.com/property/ca/los-angeles/90059/1766-e-111th-pl/141380084/
33.860994,-118.14472,5817 Oliva Ave,Single Family Residence,"4 beds, 2 baths","1,494 sqft","5,269 sqft",1946,7160021009,1110882498,Los Angeles,11600,4,570003,87,"
Zoning:

LKR1YY
		",09/22/2020,"$560,000","$663,000",https://www.realtytrac.com/property/ca/lakewood/90712/5817-oliva-ave/52973572/
34.470208,-118.641532,30346 Barcelona Rd,Single Family Residence,"4 beds, 3 baths","2,815 sqft","5,964 sqft",2001,3247060002,1110617616,Los Angeles,47355,1,920119,2,"
Lot:

2
",09/14/2020,"$755,000","$732,000",https://www.realtytrac.com/property/ca/castaic/91384/30346-barcelona-rd/23760818/
34.183003,-118.352812,1901 N Kenwood St,Single Family Residence,"2 beds, 2 baths","1,253 sqft","6,750 sqft",1940,2436003007,1110618105,Los Angeles,11961,2,311100,19,"
Zoning:

BUR1YY
		",09/14/2020,"$790,000","$723,000",https://www.realtytrac.com/property/ca/burbank/91505/1901-n-kenwood-st/147153545/
33.99342,-118.079497,9440 Loch Lomond Dr,Single Family Residence,"2 beds, 1 bath",985 sqft,"5,661 sqft",1948,6376011027,1110618159,Los Angeles,14988,1,500900,105,"
Zoning:

PRSF*
		",09/14/2020,"$530,000","$518,000",https://www.realtytrac.com/property/ca/pico-rivera/90660/9440-loch-lomond-dr/140975952/
34.17353,-118.566212,19913 Martha St,Single Family Residence,"3 beds, 2 baths","1,655 sqft","8,118 sqft",1979,2153017019,1110618386,Los Angeles,13057,1,139301,149,"
Zoning:

LARA
		",09/14/2020,"$955,000","$1,192,000",https://www.realtytrac.com/property/ca/woodland-hills/91367/19913-martha-st/154390023/
34.064161,-118.432791,10501 Wilshire Blvd # 715,Condominium,"1 bed, 1 bath",842 sqft,0.97 acres,1963,4360034014,1110618483,Los Angeles,9165,1,265201,30,"
Zoning:

LAR5
		",09/14/2020,"$490,000","$679,000",https://www.realtytrac.com/property/ca/los-angeles/90024/10501-wilshire-blvd-715/24128054/
33.817554,-118.296546,22923 Alexandria Ave,Single Family Residence,"3 beds, 2 baths","1,102 sqft","5,004 sqft",1981,7407019037,1110618493,Los Angeles,3020,2,543602,A,"
Zoning:

LCA1*
		",09/14/2020,"$508,000","$610,000",https://www.realtytrac.com/property/ca/torrance/90502/22923-alexandria-ave/141920581/
33.996659,-118.478706,245 Main St # 111,Condominium,"2 beds, 2 baths","1,188 sqft",1.69 acres,1989,4286017036,1110618725,Los Angeles,25597,2,273402,1,"
Zoning:

LAC4
		",09/14/2020,"$967,500","$1,061,000",https://www.realtytrac.com/property/ca/venice/90291/245-main-st-111/44077484/
34.448018,-118.399513,29830 Wisteria Valley Rd,Single Family Residence,"6 beds, 2 baths","1,959 sqft","8,056 sqft",1970,2854017021,1110618983,Los Angeles,26801,1,910808,84,"
Zoning:

SCUR2
		",09/14/2020,"$650,000","$623,000",https://www.realtytrac.com/property/ca/santa-clarita/91387/29830-wisteria-valley-rd/43738164/
34.116353,-118.152671,812 Fremont Ave # 203,Condominium,,"1,258 sqft","15,943 sqft",1925,5315002081,1110619034,Los Angeles,53702,5,480600,2,"
Zoning:

SPPYYY
		",09/14/2020,"$798,000","$739,000",https://www.realtytrac.com/property/ca/south-pasadena/91030/812-fremont-ave-203/40226476/
34.281228,-118.574992,20119 Livorno Way,Condominium,"3 beds, 3 baths","1,563 sqft",0.89 acres,2006,2701073027,1110619092,Los Angeles,53783-01,1,108202,1,"
Zoning:

LAC4
		",09/14/2020,"$675,000","$647,000",https://www.realtytrac.com/property/ca/northridge/91326/20119-livorno-way/155016291/
34.143599,-118.383819,11543 Dilling St,Single Family Residence,"3 beds, 3 baths","3,625 sqft","15,000 sqft",1936,2368011016,1110619455,Los Angeles,1,2,143602,14,"
Zoning:

LARE11
		",11/16/1989,"$730,000","$1,623,000",https://www.realtytrac.com/property/ca/studio-city/91604/11543-dilling-st/154417127/
33.919515,-118.373408,5336 W 124th Pl,Single Family Residence,"4 beds, 2 baths","1,422 sqft","5,065 sqft",1950,4143016005,1110619800,Los Angeles,14749,4,602200,47,"
Zoning:

LCR1YY
		",09/14/2020,"$917,000","$941,000",https://www.realtytrac.com/property/ca/hawthorne/90250/5336-w-124th-pl/17954174/
33.864318,-118.130601,6000 Premiere Ave,Single Family Residence,"3 beds, 1 bath","1,115 sqft","5,699 sqft",1943,7167011013,1110620040,Los Angeles,12894,3,570002,26,"
Zoning:

LKR1YY
		",09/14/2020,"$695,000","$678,000",https://www.realtytrac.com/property/ca/lakewood/90712/6000-premiere-ave/26196094/
33.89628,-118.393375,52 Village Cir,Planned Unit Development (PUD),"4 beds, 4 baths","3,263 sqft","5,656 sqft",1983,4138022005,1110620046,Los Angeles,36796,1,620400,51,"
Zoning:

MNRPD
		",09/14/2020,"$2,675,000","$2,638,000",https://www.realtytrac.com/property/ca/manhattan-beach/90266/52-village-cir/46095731/
34.032554,-118.836186,6270 Sea Star Dr,Residential - Vacant Land,,,1.27 acres,,4469047009,1110620755,Los Angeles,45585,4,800408,9,"
Zoning:

LCR111000*
		",09/14/2020,"$2,100,000","$1,901,000",https://www.realtytrac.com/property/ca/malibu/90265/6270-sea-star-dr/154619941/
34.292847,-118.447899,12227 Willowbend Ln,Condominium,"3 beds, 3 baths","1,436 sqft",1.37 acres,2000,2507028031,1110620800,Los Angeles,49184-02,1,107020,2,"
Zoning:

LARD3
		",09/14/2020,"$507,000","$513,000",https://www.realtytrac.com/property/ca/sylmar/91342/12227-willowbend-ln/16004720/
34.254228,-118.423339,13340 Terra Bella St,Single Family Residence,"2 beds, 1 bath",760 sqft,"8,803 sqft",1943,2622005007,1110620918,Los Angeles,7612,2,104500,4,"
Zoning:

LAR1
		",09/14/2020,"$1,084,091","$440,000",https://www.realtytrac.com/property/ca/pacoima/91331/13340-terra-bella-st/22615085/
34.149457,-117.860215,425 Crestglen Rd,Single Family Residence,"4 beds, 4 baths","3,147 sqft",0.58 acres,1985,8636031035,1110621049,Los Angeles,PARCEL MAP 12094,1,400501,2,"
Zoning:

GDE7-20,000
		",09/14/2020,"$1,325,000","$1,282,000",https://www.realtytrac.com/property/ca/glendora/91741/425-crestglen-rd/143300434/
34.049966,-118.284528,1157 S Hoover St # 8,Single Family Residence,"5 beds, 3 baths","2,813 sqft","6,501 sqft",1908,5076014015,1110621052,Los Angeles,CLARK & BRYANS,1,213402,156,"
Zoning:

LAR4
		",09/14/2020,,"$1,280,000",https://www.realtytrac.com/property/ca/los-angeles/90006/1157-s-hoover-st-8/13808378/
33.76191,-118.302871,1932 Mount Shasta Dr,Condominium,"4 beds, 3 baths","1,595 sqft",7.25 acres,1975,7444005048,1110621083,Los Angeles,22738,1,295103,,"
Zoning:

LARD2
		",09/14/2020,"$612,000","$580,000",https://www.realtytrac.com/property/ca/san-pedro/90732/1932-mount-shasta-dr/40240060/
34.092514,-118.131629,428 W Main St # 3d,Condominium,"2 beds, 2 baths","1,430 sqft",0.66 acres,2012,5344017079,1110621101,Los Angeles,,2,481001,1,"
Zoning:

ALCP
		",09/14/2020,"$660,000","$679,000",https://www.realtytrac.com/property/ca/alhambra/91801/428-w-main-st-3d/239774643/
34.152312,-117.988645,752 Ocean View Ave,"Duplex (2 units, any combination)","3 beds, 2 baths","1,521 sqft","9,003 sqft",1956,8518042001,1110621122,Los Angeles,OAK PARK TR,4,430301,12,"
Zoning:

MORM*
		",09/14/2020,"$1,180,000","$1,204,000",https://www.realtytrac.com/property/ca/monrovia/91016/752-ocean-view-ave/154736663/
34.144401,-118.374439,4170 Fair Ave # 204,Condominium,"2 beds, 2 baths","1,180 sqft",0.77 acres,2006,2366027118,1110621123,Los Angeles,54255,1,143603,1,"
Zoning:

LAR3
		",09/14/2020,"$695,000","$682,000",https://www.realtytrac.com/property/ca/studio-city/91602/4170-fair-ave-204/154757030/
34.665954,-118.16781,2122 W Avenue K9,Single Family Residence,"3 beds, 2 baths","1,045 sqft","6,929 sqft",1988,3112050024,1110621570,Los Angeles,44548,1,901011,16,"
Zoning:

LRA22*
		",09/14/2020,"$319,000","$299,000",https://www.realtytrac.com/property/ca/lancaster/93536/2122-w-avenue-k9/154473315/
34.153401,-118.100973,421 N Carmelo Ave,Single Family Residence,"2 beds, 1 bath","1,120 sqft","7,516 sqft",1923,5744023033,1110621695,Los Angeles,NEW ALTA VISTA PLACE,1,462800,7,"
Zoning:

PSR1
		",09/14/2020,"$640,000","$742,000",https://www.realtytrac.com/property/ca/pasadena/91107/421-n-carmelo-ave/154648290/
34.553422,-118.066506,3521 Fern Ave,Single Family Residence,"3 beds, 3 baths","2,539 sqft","9,520 sqft",2001,3052086018,1110622037,Los Angeles,46193,1,910715,19,"
Zoning:

PDSP*
		",09/14/2020,"$395,000","$414,000",https://www.realtytrac.com/property/ca/palmdale/93550/3521-fern-ave/18309409/
34.055985,-118.394167,1135 Rexford Dr # 304,Condominium,"2 beds, 2 baths","1,320 sqft","17,116 sqft",2005,4330032061,1110622057,Los Angeles,60487,4,269100,1,"
Zoning:

LAR3
		",09/14/2020,"$838,000","$848,000",https://www.realtytrac.com/property/ca/los-angeles/90035/1135-rexford-dr-304/40241519/
34.498113,-118.618771,27571 Onyx Ln,Single Family Residence,"3 beds, 2 baths","1,392 sqft","4,629 sqft",1986,2865041034,1110622133,Los Angeles,43140,3,920102,45,"
Zoning:

LCRR*
		",09/14/2020,"$415,000","$402,000",https://www.realtytrac.com/property/ca/castaic/91384/27571-onyx-ln/51999721/
33.870285,-118.366548,1705 Phelan Ln,Residential - Vacant Land,"5 beds, 4 baths","2,368 sqft","7,514 sqft",1961,4157010082,1110622201,Los Angeles,REDONDO VILLA TR,4,620601,1,"
Zoning:

RBR-3
		",09/14/2020,"$2,760,000","$1,427,000",https://www.realtytrac.com/property/ca/redondo-beach/90278/1705-phelan-ln/52139677/
34.177935,-118.5399,18645 Hatteras St # 215,Condominium,"1 bed, 1 bath",758 sqft,5.28 acres,1973,2156025144,1110622402,Los Angeles,26033,1,139302,1,"
Zoning:

LAR3
		",09/14/2020,"$323,500","$260,000",https://www.realtytrac.com/property/ca/tarzana/91356/18645-hatteras-st-215/51782793/
33.999999,-118.257731,1020 E 48th St,"Triplex (3 units, any combination)","9 beds, 3 baths","2,450 sqft","7,507 sqft",1924,5108021017,1110622429,Los Angeles,CENTRAL PARK,1,229200,15,"
Zoning:

LAR2
		",09/14/2020,"$721,500","$551,000",https://www.realtytrac.com/property/ca/los-angeles/90011/1020-e-48th-st/51749474/
34.043652,-118.474591,1010 Centinela Ave,Single Family Residence,"4 beds, 3 baths","1,785 sqft","9,043 sqft",1953,4266002060,1110622472,Los Angeles,2385,1,701601,223,"
Zoning:

SMR1*
		",09/14/2020,"$2,360,000","$2,243,000",https://www.realtytrac.com/property/ca/santa-monica/90403/1010-centinela-ave/140551912/
34.083588,-117.964236,3956 Baldwin Park Blvd,Planned Unit Development (PUD),"4 beds, 3 baths","1,902 sqft","3,673 sqft",2005,8553013066,1110622476,Los Angeles,60318,1,405202,2,"
Zoning:

BPRG*
		",07/18/2005,"$520,000","$592,000",https://www.realtytrac.com/property/ca/baldwin-park/91706/3956-baldwin-park-blvd/40197155/
34.038435,-118.43053,10949 Ayres Ave,Single Family Residence,"2 beds, 1 bath",920 sqft,"6,065 sqft",1935,4256001022,1110622866,Los Angeles,6939,1,267800,93,"
Zoning:

LAR1
		",09/14/2020,"$1,520,000","$1,498,000",https://www.realtytrac.com/property/ca/los-angeles/90064/10949-ayres-ave/18409527/
34.651437,-118.242,42332 Willeta Ave,Single Family Residence,"3 beds, 2 baths","1,148 sqft","10,856 sqft",1985,3204029061,1110622987,Los Angeles,35304,2,901205,20,"
Zoning:

LCR110000DP*
		",09/14/2020,"$383,500","$349,000",https://www.realtytrac.com/property/ca/quartz-hill/93536/42332-willeta-ave/2819096/
33.803035,-118.16167,2514 E Willow St # 310,Condominium,"2 beds, 2 baths","1,060 sqft",4.93 acres,1984,7214009212,1110622988,Los Angeles,34974,1,573403,2,"
Zoning:

SHCTC*
		",09/14/2020,"$430,000","$385,000",https://www.realtytrac.com/property/ca/signal-hill/90755/2514-e-willow-st-310/45950262/
33.882797,-118.127711,16703 Orchard Ave,"Duplex (2 units, any combination)","4 beds, 2 baths","2,179 sqft","5,059 sqft",1923,7106026001,1110623337,Los Angeles,3,2,554204,4,"
Zoning:

BFR3*
		",09/14/2020,"$760,000","$423,000",https://www.realtytrac.com/property/ca/bellflower/90706/16703-orchard-ave/5107865/
33.87734,-118.377277,1932 Curtis Ave,Single Family Residence,"2 beds, 2 baths","1,235 sqft","4,999 sqft",1949,4155013002,1110623402,Los Angeles,REDONDO VILLA TR,2,620522,2,"
Zoning:

RBR-2
		",09/14/2020,"$1,050,000","$1,050,000",https://www.realtytrac.com/property/ca/redondo-beach/90278/1932-curtis-ave/154510324/
33.990183,-118.045134,12323 Orange Dr,Single Family Residence,"2 beds, 1 bath","1,088 sqft","7,063 sqft",1939,8134028017,1110623426,Los Angeles,7581,2,501300,40,"
Zoning:

WHR1YY
		",10/12/1988,"$122,091","$492,000",https://www.realtytrac.com/property/ca/whittier/90601/12323-orange-dr/153092330/
33.339321,-118.326546,360 Clemente Ave # A8,Condominium,"1 bed, 1 bath",662 sqft,1.08 acres,1978,7480038018,1110623713,Los Angeles,29639,3,599000,,"
Zoning:

AVR3*
		",09/14/2020,"$365,000","$775,000",https://www.realtytrac.com/property/ca/avalon/90704/360-clemente-ave-a8/154907180/
33.76337,-118.162034,2601 E Ocean Blvd # 806,Condominium,"2 beds, 2 baths",756 sqft,0.76 acres,1973,7264023099,1110624792,Los Angeles,25946,2,576700,1,"
Zoning:

LBR2L
		",09/14/2020,"$490,000","$527,000",https://www.realtytrac.com/property/ca/long-beach/90803/2601-e-ocean-blvd-806/45987910/
34.049137,-118.536947,16137 W Sunset Blvd # 301,Condominium,"2 beds, 2 baths","1,244 sqft","15,586 sqft",1987,4420002068,1110624868,Los Angeles,39118,4,262604,1,"
Zoning:

LAR3
		",09/14/2020,"$965,000","$921,000",https://www.realtytrac.com/property/ca/pacific-palisades/90272/16137-w-sunset-blvd-301/16911782/
34.6052,-118.1833,Vac/bouquet Cyn/vic 84 Stw,MISCELLANEOUS   (Vacant Land)     ,,,2.49 acres,,3206004045,1110625622,Los Angeles,WEST SAND BERNARDINO MERIDIAN,1,0,20,"
Zoning:

LCA22*
		",09/14/2020,"$39,000",,https://www.realtytrac.com/property/ca/anaverde/93551/vacbouquet-cynvic-84-stw/241252250/
34.076349,-117.753049,1682 N Park Ave,Single Family Residence,"4 beds, 2 baths","1,865 sqft","8,582 sqft",1905,8359015004,1110626018,Los Angeles,PALMER & DEWEYS,2,402200,2,"
Zoning:

POAP*
		",09/14/2020,"$125,000","$521,000",https://www.realtytrac.com/property/ca/pomona/91768/1682-n-park-ave/148938455/
33.826489,-118.098306,3803 Lees Ave,Single Family Residence,"3 beds, 1 bath","1,214 sqft","5,075 sqft",1953,7070016008,1110626190,Los Angeles,16619,1,573800,313,"
Zoning:

LBR1N
		",09/14/2020,"$669,000","$653,000",https://www.realtytrac.com/property/ca/long-beach/90808/3803-lees-ave/29645701/
34.030587,-118.184737,493 Nassau Ct,Single Family Residence,"3 beds, 1 bath",768 sqft,"4,011 sqft",1920,5238004045,1110627428,Los Angeles,ILORA HEIGHTS,1,531201,23,"
Zoning:

LCR4YY
		",09/14/2020,"$348,500","$452,000",https://www.realtytrac.com/property/ca/los-angeles/90063/493-nassau-ct/21192079/
34.172238,-118.023513,2120 Highland Oaks Dr,Single Family Residence,"3 beds, 3 baths","2,651 sqft","15,316 sqft",1962,5765012017,1110627507,Los Angeles,23143,1,430400,4,"
Zoning:

ARR11000D*
		",09/14/2020,"$807,000","$1,481,000",https://www.realtytrac.com/property/ca/arcadia/91006/2120-highland-oaks-dr/52011150/
33.757878,-118.130997,180 Claremont Ave,Single Family Residence,"3 beds, 3 baths","2,388 sqft","2,436 sqft",1989,7245003004,1110627545,Los Angeles,4029,5,577300,7,"
Zoning:

LBR2S
		",09/14/2020,"$1,400,000","$1,424,000",https://www.realtytrac.com/property/ca/long-beach/90803/180-claremont-ave/48957996/
34.041256,-117.919419,1325 Oahu St,Planned Unit Development (PUD),"3 beds, 3 baths","1,524 sqft","2,394 sqft",1979,8743031013,1110628192,Los Angeles,34895,2,408003,38,"
Zoning:

WCPCD1*
		",09/14/2020,"$510,000","$481,000",https://www.realtytrac.com/property/ca/west-covina/91792/1325-oahu-st/145106492/
34.162058,-118.682676,5527 Newcastle Ln,Planned Unit Development (PUD),"6 beds, 5 baths","6,610 sqft","15,567 sqft",1993,2049037018,1110628211,Los Angeles,39509,2,800203,158,"
Zoning:

LCA21*
		",09/14/2020,"$2,441,000","$2,399,000",https://www.realtytrac.com/property/ca/calabasas/91302/5527-newcastle-ln/154378081/
34.237199,-118.469217,9162 Langdon Ave,Condominium,"4 beds, 3 baths","2,173 sqft",0.85 acres,2003,2656026050,1110628686,Los Angeles,46662,1,117201,1,"
Zoning:

LARD6
		",09/14/2020,"$610,000","$568,000",https://www.realtytrac.com/property/ca/north-hills/91343/9162-langdon-ave/18156347/
34.052232,-117.930842,730 E Lucille Ave,Single Family Residence,"3 beds, 2 baths","1,332 sqft","9,692 sqft",1957,8489026018,1110628755,Los Angeles,15860,3,406602,61,"
Zoning:

WCR1YY
		",09/14/2020,"$715,000","$616,000",https://www.realtytrac.com/property/ca/west-covina/91790/730-e-lucille-ave/34852672/
33.88627,-118.373742,2112 Warfield Ave # 10,Condominium,"2 beds, 2 baths","1,404 sqft",0.52 acres,1975,4150007038,1110628883,Los Angeles,32336,1,620501,,"
Zoning:

RBR2*
		",09/14/2020,"$780,000","$754,000",https://www.realtytrac.com/property/ca/redondo-beach/90278/2112-warfield-ave-10/154508897/
33.87678,-118.391421,418 S Meadows Ave,Single Family Residence,"3 beds, 2 baths","1,373 sqft","5,019 sqft",1951,4168003013,1110629341,Los Angeles,REDONDO LAND CO,3,620800,30,"
Zoning:

MNRS
		",09/14/2020,"$1,435,000","$1,585,000",https://www.realtytrac.com/property/ca/manhattan-beach/90266/418-s-meadows-ave/142120406/
34.190169,-118.638822,23463 Haynes St,Single Family Residence,"4 beds, 2 baths","2,002 sqft","8,197 sqft",1959,2036020012,1110629473,Los Angeles,21887,2,135202,495,"
Zoning:

LARS
		",09/14/2020,"$795,000","$722,000",https://www.realtytrac.com/property/ca/west-hills/91307/23463-haynes-st/13970770/
34.031742,-118.497023,718 Euclid St,Single Family Residence,"7 beds, 4 baths","3,129 sqft","7,494 sqft",1940,4280026012,1110629611,Los Angeles,PALISADES,4,701304,12,"
Zoning:

SMR1*
		",09/14/2020,"$3,200,000","$1,689,000",https://www.realtytrac.com/property/ca/santa-monica/90402/718-euclid-st/154551235/
33.821378,-118.06547,3551 Halbrite Ave,Single Family Residence,"3 beds, 2 baths","1,176 sqft","7,683 sqft",1962,7076027035,1110630014,Los Angeles,27310,1,555202,84,"
Zoning:

LBR1N
		",09/14/2020,"$725,000","$636,000",https://www.realtytrac.com/property/ca/long-beach/90808/3551-halbrite-ave/21640228/
34.203222,-118.617022,7315 Asman Ave,Single Family Residence,"3 beds, 2 baths","1,536 sqft","7,512 sqft",1964,2022023062,1110630042,Los Angeles,27808,4,134303,62,"
Zoning:

LARS
		",09/14/2020,"$670,000","$672,000",https://www.realtytrac.com/property/ca/canoga-park/91307/7315-asman-ave/151504510/
34.166164,-118.52073,5243 Yarmouth Ave # 27,Condominium,"2 beds, 3 baths","2,026 sqft",2.13 acres,1973,2162011026,1110630128,Los Angeles,28675,1,139504,,"
Zoning:

LAR3
		",09/14/2020,"$709,000","$610,000",https://www.realtytrac.com/property/ca/encino/91316/5243-yarmouth-ave-27/43750077/
34.42435,-118.474615,19414 Fairweather St,Single Family Residence,"3 beds, 1 bath",920 sqft,"6,206 sqft",1962,2802020035,1110630386,Los Angeles,25926,4,920036,223,"
Zoning:

SCUR2
		",09/14/2020,"$470,000","$442,000",https://www.realtytrac.com/property/ca/canyon-country/91351/19414-fairweather-st/7083560/
34.217883,-118.528963,8110 Garden Grove Ave,Single Family Residence,"3 beds, 2 baths","1,235 sqft","6,400 sqft",1953,2102011020,1110630421,Los Angeles,18202,1,131400,65,"
Zoning:

LAR1
		",09/14/2020,"$703,000","$627,000",https://www.realtytrac.com/property/ca/reseda/91335/8110-garden-grove-ave/16534915/
33.992944,-118.083652,5503 Kilgarry Ave,Single Family Residence,"3 beds, 2 baths","1,641 sqft","6,014 sqft",1950,6377016009,1110630825,Los Angeles,16144,3,500900,25,"
Zoning:

PRSF*
		",09/30/2003,,"$563,000",https://www.realtytrac.com/property/ca/pico-rivera/90660/5503-kilgarry-ave/147420769/
