latitude,longitude,home_size,lot_size,sex_offenders,crime_index,enviornmental_hazards,school_quality,bedrooms,bathrooms,geometry,neighborhood,sale_price,sale_price_cpi,age
33.933023999999996,-118.23716,655.0,3200.0,33,Slightly High,16,Poor,2.0,2.0,POINT (-118.23716 33.933024),572.4752437210581,279.28480087537883,391.68062901673864,70.0
34.08974,-118.266796,1440.0,3417.0,8,Slightly High,3,Above Average,3.0,2.0,POINT (-118.266796 34.08974),872.0758784976775,576.1944116355173,808.079024987947,31.0
34.700022,-118.10058899999999,1676.0,7044.0,5,Moderate,2,Poor,3.0,2.0,POINT (-118.100589 34.700022),585.9924054294548,349.28498393145964,489.85179925140807,2.0
34.080271999999994,-117.937469,1328.0,7705.0,7,Low,6,Above Average,4.0,2.0,POINT (-117.937469 34.08027199999999),731.9389473991702,439.2140708128554,615.9720936827664,35.0
34.656816,-118.231143,2652.0,10128.0,1,Moderate,2,Above Average,4.0,3.0,POINT (-118.231143 34.656816),585.9924054294548,447.21359549995793,627.190960056656,0.0
33.958971000000005,-118.26256200000002,780.0,5403.0,68,Slightly High,5,Poor,2.0,1.0,POINT (-118.262562 33.95897100000001),669.3725336788415,360.5551275463989,505.657517737958,66.0
34.100452000000004,-117.967804,1840.0,5998.0,8,Moderate,6,Average,4.0,3.0,POINT (-117.967804 34.100452),642.9857004054883,387.2983346207417,545.4286398932545,28.0
33.902739000000004,-118.41956,811.0,1406.0,1,Low,8,Excellent,2.0,1.0,POINT (-118.41956 33.902739),1052.9546438711816,604.1522986797286,850.8220591238766,61.0
34.183446,-118.35681699999999,1930.0,6000.0,7,Low,6,Above Average,3.0,3.0,POINT (-118.356817 34.183446),879.8952494473324,489.89794855663564,689.918721260185,51.0
34.104508,-118.503326,2843.0,9188.0,0,Slightly High,2,Excellent,4.0,3.0,POINT (-118.503326 34.104508),1159.632607527183,912.9622117042961,1285.7161854089309,35.0
34.587869,-118.159473,1612.0,8426.0,5,Moderate,4,Above Average,3.0,2.0,POINT (-118.159473 34.587869),463.19295974140175,357.77087639996637,503.84539530576313,33.0
34.053974,-118.397821,1521.0,6182.0,0,Slightly High,10,Excellent,2.0,2.0,POINT (-118.397821 34.053974),968.7807956560013,659.545297913646,928.8315043783969,48.0
33.944456,-118.30498100000001,1128.0,6508.0,22,Slightly High,6,Poor,2.0,1.0,POINT (-118.304981 33.944456),598.0952860308661,339.1164991562634,477.5746094578147,44.0
34.111909000000004,-117.813353,1595.0,10950.0,4,Low,4,Above Average,3.0,2.0,POINT (-117.813353 34.111909),798.6301930196324,448.3302354291979,634.277764239445,11.0
33.967251,-118.270394,1000.0,4803.0,84,Slightly High,9,Poor,3.0,2.0,POINT (-118.270394 33.967251),643.3879615195679,616.4414002968977,872.1139960382986,0.0
34.176504,-118.140999,1040.0,6986.0,5,Moderate,2,Average,2.0,1.0,POINT (-118.140999 34.176504),890.714954100597,374.16573867739413,529.3531183684294,66.0
33.930925,-118.091573,1488.0,6623.0,12,Moderate,2,Above Average,3.0,2.0,POINT (-118.091573 33.930925),654.0646784135786,435.88989435406734,616.6777205663788,40.0
33.934552000000004,-118.111868,4480.0,8598.0,2,Moderate,2,Above Average,6.0,5.0,POINT (-118.111868 33.934552),758.3911187827508,479.58315233127195,678.4930071387591,0.0
34.682721,-118.10326599999999,1860.0,7677.0,13,Moderate,2,Average,4.0,3.0,POINT (-118.103266 34.682721),585.9924054294548,374.16573867739413,529.3531183684294,1.0
34.191833,-118.163645,1398.0,9827.0,3,Moderate,4,Poor,3.0,2.0,POINT (-118.163645 34.191833),861.0586403214015,432.43496620879307,611.7898412166967,51.0
33.875854,-118.05804099999999,3105.0,5301.0,5,Low,3,Excellent,6.0,5.0,POINT (-118.058041 33.875854),819.6913030074227,547.7225575051662,774.8936202469255,21.0
34.014374,-118.426819,2203.0,6049.0,3,Slightly High,8,Average,3.0,3.0,POINT (-118.426819 34.014374),1069.0398895848432,806.2257748298549,1140.6125251439848,12.0
33.881445,-118.25876000000001,924.0,4319.0,15,High,19,Poor,3.0,1.0,POINT (-118.25876 33.881445),630.6642838467009,343.51128074635335,485.9845487205247,36.0
33.849152000000004,-118.17313999999999,1544.0,5396.0,23,Slightly High,3,Poor,3.0,2.0,POINT (-118.17314 33.849152),790.8073185403072,417.73197148410844,590.9886953544965,48.0
34.004142,-118.442002,1368.0,5836.0,3,Slightly High,6,Average,3.0,2.0,POINT (-118.442002 34.004142),1069.0398895848432,576.6281297335398,815.78794384641,43.0
33.760659999999994,-118.14056799999999,2040.0,3152.0,2,Slightly High,4,Excellent,6.0,3.0,POINT (-118.140568 33.76065999999999),790.8073185403072,696.419413859206,985.2633480601392,65.0
34.048114,-118.364567,1714.0,6885.0,11,Slightly High,5,Average,2.0,2.0,POINT (-118.364567 34.048114),891.2739181885838,565.685424949238,800.3066896796579,43.0
33.903353,-118.08528,984.0,5101.0,30,Moderate,7,Average,2.0,1.0,POINT (-118.08528 33.903353),654.0646784135786,391.1521443121589,553.3847328727882,40.0
33.834973,-118.13993899999998,1611.0,8165.0,4,Slightly High,4,Above Average,2.0,2.0,POINT (-118.139939 33.834973),790.8073185403072,533.8539126015655,755.2728755651278,34.0
34.111501000000004,-118.11875500000001,2199.0,10230.0,1,Very Low,3,Excellent,3.0,2.0,POINT (-118.118755 34.111501),1133.4077394519134,842.6149773176359,1194.3864079329458,50.0
34.113554,-118.28919099999999,2122.0,8986.0,1,Slightly High,6,Above Average,3.0,3.0,POINT (-118.289191 34.113554),1039.3426590512602,768.1145747868608,1088.7838841663313,36.0
33.934557,-118.340339,676.0,9035.0,16,Moderately High,7,Poor,2.0,1.0,POINT (-118.340339 33.934557),769.3714167326386,351.42566781611157,498.13740835049964,51.0
34.088784000000004,-117.711268,1208.0,7134.0,5,Low,3,Excellent,3.0,2.0,POINT (-117.711268 34.088784),790.9299160441853,409.2676385936225,580.1270068794026,38.0
33.978878,-118.290292,932.0,7151.0,64,Slightly High,9,Poor,3.0,1.0,POINT (-118.290292 33.978878),557.1629643545583,291.547594742265,413.261683923804,69.0
34.694146999999994,-118.097444,1741.0,6132.0,8,Moderate,2,Poor,3.0,3.0,POINT (-118.097444 34.69414699999999),585.9924054294548,374.16573867739413,530.3709103452184,1.0
34.073133,-118.305182,1635.0,7050.0,7,Slightly High,7,Excellent,2.0,1.0,POINT (-118.305182 34.073133),954.064287146732,514.78150704935,729.6903706035192,77.0
34.090674,-117.744756,1348.0,9393.0,12,Moderately High,9,Average,3.0,1.0,POINT (-117.744756 34.090674),651.8299125207416,913.3701330785893,1294.6801347322078,42.0
33.96754,-118.307717,1266.0,5219.0,53,Slightly High,6,Poor,2.0,1.0,POINT (-118.307717 33.96754),666.8926269162148,346.41016151377545,491.028049132269,63.0
33.926159999999996,-118.07554099999999,2101.0,5217.0,9,Moderate,11,Above Average,5.0,3.0,POINT (-118.075541 33.92616),654.0646784135786,379.4733192202055,537.8942777549975,41.0
33.885359,-118.14556999999999,846.0,7087.0,16,Moderate,4,Average,2.0,1.0,POINT (-118.14557 33.885359),723.1076385663375,393.06488014067094,557.1599875548329,48.0
33.894591999999996,-118.112362,1215.0,5402.0,15,Moderate,3,Above Average,3.0,2.0,POINT (-118.112362 33.894592),723.1076385663375,452.76925690687085,641.7895016546937,36.0
34.122577,-118.36989399999999,1557.0,10177.0,1,Slightly High,2,Excellent,2.0,1.0,POINT (-118.369894 34.122577),1071.6969533460049,803.1189202104505,1138.4016995600457,40.0
34.0336,-117.93904599999999,1014.0,5948.0,10,Moderate,4,Average,3.0,1.0,POINT (-117.939046 34.0336),641.5831844203716,394.96835316262997,559.8581146549852,36.0
34.182818,-118.288021,1376.0,5356.0,1,Low,5,Above Average,2.0,1.0,POINT (-118.288021 34.182818),900.964697477965,573.5852159879995,813.0432097803763,53.0
34.048934,-117.778875,1650.0,6032.0,6,Moderately High,5,Average,4.0,2.0,POINT (-117.778875 34.048934),651.8299125207416,377.4917217635375,536.5329878570595,43.0
34.111279,-118.256493,1779.0,5399.0,7,Slightly High,7,Average,2.0,2.0,POINT (-118.256493 34.111279),941.0631921422736,454.97252664309303,646.657277601453,65.0
33.940978,-117.97672,1469.0,7890.0,1,Moderate,5,Excellent,3.0,2.0,POINT (-117.97672 33.940978),713.5591594463555,479.58315233127195,681.6366209147923,34.0
34.120978,-118.189478,841.0,3123.0,15,Slightly High,4,Average,2.0,1.0,POINT (-118.189478 34.120978),800.2914144871164,414.7288270665544,589.4584805646599,53.0
33.965158,-117.848723,1733.0,8685.0,0,Low,7,Excellent,4.0,2.0,POINT (-117.848723 33.965158),782.6737066019108,463.6809247747852,659.034616228159,26.0
34.213145000000004,-118.627126,1358.0,7560.0,5,Very Low,4,Average,3.0,2.0,POINT (-118.627126 34.213145),824.1942676003653,492.67331975661114,700.2418147120375,33.0
34.318741,-118.422909,1306.0,5997.0,10,Low,4,Average,3.0,1.0,POINT (-118.422909 34.318741),697.5420774310443,408.656334834051,580.8275829491495,37.0
34.188319,-118.385947,1540.0,4618.0,10,Low,14,Average,3.0,2.0,POINT (-118.385947 34.188319),791.7222096289922,410.48751503547584,583.430258791113,63.0
34.13818,-118.10546799999999,1761.0,11301.0,0,Moderate,2,Above Average,4.0,3.0,POINT (-118.105468 34.13818),897.4399330390233,620.4836822995428,881.9000385636548,65.0
34.100281,-118.253214,600.0,5128.0,7,Slightly High,10,Above Average,2.0,1.0,POINT (-118.253214 34.100281),872.0758784976775,266.45825188948453,378.7199394931028,42.0
34.301185,-118.440885,1001.0,6163.0,19,Low,7,Average,2.0,2.0,POINT (-118.440885 34.301185),697.5420774310443,388.58718455450895,552.3030868014432,42.0
34.042843,-118.51983700000001,1944.0,6000.0,1,Moderate,5,Excellent,3.0,2.0,POINT (-118.519837 34.042843),1090.5633500125969,741.6198487095663,1054.0721566643854,65.0
34.693338,-118.16723300000001,997.0,7254.0,3,Moderate,3,Average,3.0,1.0,POINT (-118.167233 34.693338),585.9924054294548,836.6600265340755,1189.1537694118879,35.0
34.105393,-118.227926,1006.0,3699.0,13,Slightly High,6,Poor,2.0,1.0,POINT (-118.227926 34.105393),829.8393185817338,393.70039370059055,559.570545191971,64.0
34.082626,-117.733688,1502.0,5968.0,11,Moderately High,3,Poor,4.0,2.0,POINT (-117.733688 34.082626),651.8299125207416,350.71355833500365,498.47290016423403,35.0
34.077073,-117.966246,1150.0,5597.0,6,Moderate,4,Average,3.0,2.0,POINT (-117.966246 34.077073),642.9857004054883,402.49223594996215,572.0664838281515,28.0
34.13978,-118.17738,2230.0,5980.0,3,Moderate,4,Above Average,4.0,3.0,POINT (-118.17738 34.13978),890.714954100597,632.4555320336759,898.9157555654007,53.0
34.687432,-118.186805,1476.0,8006.0,2,Moderate,2,Average,3.0,2.0,POINT (-118.186805 34.687432),585.9924054294548,384.7076812334269,546.7891075847933,8.0
34.015277000000005,-118.312537,1144.0,5406.0,59,Slightly High,4,Poor,2.0,1.0,POINT (-118.312537 34.015277),708.5320236046663,370.1351104664349,526.0769581955406,78.0
34.000027,-118.268103,1454.0,5506.0,90,Slightly High,32,Poor,3.0,1.0,POINT (-118.268103 34.000027),616.9595934039003,316.3700365078842,449.66008834055935,81.0
34.433429,-118.485355,1352.0,9021.0,1,Low,5,Above Average,4.0,2.0,POINT (-118.485355 34.433429),754.1158597022891,404.96913462633177,575.5869261871079,18.0
33.913303000000006,-118.09398600000002,1449.0,8068.0,18,Moderate,2,Average,3.0,2.0,POINT (-118.093986 33.91330300000001),654.0646784135786,418.33001326703777,595.2683874223383,40.0
34.374728000000005,-118.53921399999999,2336.0,7785.0,1,Low,4,Excellent,3.0,2.0,POINT (-118.539214 34.374728),754.1158597022891,605.8052492344384,862.0388266848424,10.0
34.167269,-118.21441899999999,1776.0,1859.0,1,Low,2,Excellent,3.0,3.0,POINT (-118.214419 34.167269),900.964697477965,594.9789912257406,846.6334554652981,0.0
34.004902,-117.81043999999999,1449.0,6625.0,0,Low,4,Excellent,3.0,2.0,POINT (-117.81044 34.004902),782.6737066019108,498.998997994986,710.0574174490936,6.0
34.191452000000005,-118.16932,1564.0,7323.0,2,Moderate,4,Poor,3.0,2.0,POINT (-118.16932 34.19145200000001),861.0586403214015,353.5533905932738,503.09361033537215,44.0
34.013727,-118.121894,1427.0,9970.0,16,Moderate,11,Average,3.0,2.0,POINT (-118.121894 34.013727),729.893778999062,294.95762407505254,419.7139666596221,51.0
33.959459,-118.23878700000002,560.0,2315.0,27,Slightly High,10,Poor,2.0,1.0,POINT (-118.238787 33.959459),600.7489608625771,304.9590136395381,433.9455800969147,67.0
34.680991,-118.171146,2690.0,7888.0,1,Moderate,2,Average,5.0,3.0,POINT (-118.171146 34.680991),585.9924054294548,453.8722287164087,645.8436667591781,1.0
34.178615,-118.14878200000001,1457.0,8387.0,6,Moderate,4,Poor,3.0,2.0,POINT (-118.148782 34.178615),890.714954100597,827.6472678623425,1177.711947195209,67.0
33.902556,-118.355072,1552.0,5826.0,5,Slightly High,10,Average,4.0,2.0,POINT (-118.355072 33.902556),791.5244987503697,479.58315233127195,682.429375539267,43.0
34.16744,-118.642241,2346.0,13953.0,0,Very Low,2,Excellent,5.0,2.0,POINT (-118.642241 34.16744),913.0715330159154,570.9640969448079,813.0921725849297,28.0
34.158995000000004,-118.600993,2581.0,7824.0,1,Very Low,3,Above Average,3.0,3.0,POINT (-118.600993 34.158995),913.0715330159154,621.6912416947821,885.3311181762385,-8.0
34.168898999999996,-118.34125,2920.0,6822.0,4,Low,4,Excellent,5.0,4.0,POINT (-118.34125 34.168899),879.8952494473324,577.0615218501404,821.7753253260196,-15.0
33.98457,-118.255453,1278.0,5866.0,36,Slightly High,90,Poor,2.0,2.0,POINT (-118.255453 33.98457),600.7489608625771,296.6479394838265,422.44708362295324,67.0
34.027743,-117.808218,1461.0,14125.0,2,Low,4,Above Average,3.0,2.0,POINT (-117.808218 34.027743),782.6737066019108,433.58966777357597,617.461530185275,26.0
33.863143,-118.049463,1443.0,5526.0,5,Low,5,Excellent,4.0,2.0,POINT (-118.049463 33.863143),819.6913030074227,491.42649501222456,699.8251529884052,18.0
34.371881,-118.554763,1680.0,9913.0,1,Low,4,Excellent,3.0,3.0,POINT (-118.554763 34.371881),754.1158597022891,547.7225575051662,779.9946207453027,-1.0
34.160699,-118.124113,1522.0,7612.0,3,Moderate,2,Average,3.0,1.0,POINT (-118.124113 34.160699),890.714954100597,556.7764362830022,792.887967288777,77.0
33.950053999999994,-118.04108000000001,1030.0,5715.0,5,Moderate,7,Average,3.0,1.0,POINT (-118.04108 33.95005399999999),680.9414955576393,400.0,569.6275313531856,39.0
34.141849,-117.86773000000001,1413.0,7016.0,0,Low,2,Excellent,3.0,2.0,POINT (-117.86773 34.141849),800.215244245759,418.33001326703777,595.7307318706204,62.0
34.439228,-118.485597,1709.0,7156.0,1,Low,4,Above Average,4.0,3.0,POINT (-118.485597 34.439228),754.1158597022891,493.4571916590131,702.7170047829986,6.0
33.997341999999996,-117.858628,1936.0,6237.0,0,Low,5,Excellent,5.0,2.0,POINT (-117.858628 33.997342),782.6737066019108,447.21359549995793,638.6019887222401,25.0
33.934628000000004,-118.267656,872.0,3600.0,75,Slightly High,8,Poor,2.0,1.0,POINT (-118.267656 33.934628),669.3725336788415,313.04951684997053,447.02139210556805,59.0
34.174739,-118.22576699999999,1481.0,9805.0,0,Low,4,Excellent,3.0,2.0,POINT (-118.225767 34.174739),900.964697477965,512.3475382979799,731.6104880672501,51.0
33.938792,-118.301996,996.0,5855.0,26,Slightly High,9,Poor,2.0,1.0,POINT (-118.301996 33.938792),598.0952860308661,324.037034920393,462.71110047199,44.0
34.015996,-117.90347,1600.0,7385.0,6,Low,4,Average,4.0,3.0,POINT (-117.90347 34.015996),731.9389473991702,463.6809247747852,662.116634362859,12.0
33.938256,-118.02818500000001,1370.0,10241.0,8,Moderate,2,Above Average,3.0,1.0,POINT (-118.028185 33.938256),680.9414955576393,387.2983346207417,553.0455451407234,42.0
34.004792,-118.43851699999999,1969.0,6295.0,4,Slightly High,10,Average,3.0,2.0,POINT (-118.438517 34.004792),1069.0398895848432,663.32495807108,947.1998205236316,50.0
34.214338,-118.21901899999999,2418.0,9173.0,0,Very Low,2,Excellent,3.0,3.0,POINT (-118.219019 34.214338),1077.7815255175067,632.4555320336759,903.1195934094221,39.0
34.036817,-118.353804,1064.0,4798.0,28,Slightly High,8,Poor,2.0,1.0,POINT (-118.353804 34.036817),891.2739181885838,362.62928728937493,517.819195038191,53.0
34.014237,-118.330591,1638.0,7155.0,32,Slightly High,4,Poor,2.0,1.0,POINT (-118.330591 34.014237),806.4526797357852,433.58966777357597,620.6038483426508,49.0
34.700804999999995,-118.16404399999999,1610.0,6979.0,3,Moderate,2,Average,4.0,2.0,POINT (-118.164044 34.700805),585.9924054294548,343.51128074635335,491.673207701126,33.0
34.135622999999995,-118.206344,840.0,3345.0,7,Slightly High,2,Excellent,2.0,1.0,POINT (-118.206344 34.135623),857.2358407235046,441.5880433163923,632.0520515893983,84.0
34.037077000000004,-117.934828,1768.0,7645.0,8,Moderate,4,Average,4.0,2.0,POINT (-117.934828 34.037077),654.6610359028135,380.7886552931954,545.0289119979395,40.0
33.775729999999996,-118.36733899999999,2189.0,9822.0,1,Very Low,3,Excellent,4.0,3.0,POINT (-118.367339 33.77573),1074.9481337266377,836.6600265340755,1197.5249200187586,25.0
34.058785,-118.30988,3124.0,7500.0,5,Slightly High,11,Above Average,4.0,1.0,POINT (-118.30988 34.058785),954.064287146732,258.8435821108957,370.4869721681328,76.0
34.179182,-118.111593,1643.0,10586.0,2,Moderate,3,Average,3.0,2.0,POINT (-118.111593 34.179182),861.0586403214015,494.9747468305833,708.4652969080962,55.0
33.920691999999995,-118.022194,1445.0,7587.0,12,Moderate,2,Average,4.0,2.0,POINT (-118.022194 33.920692),680.9414955576393,427.78499272414876,612.295523809571,36.0
34.163325,-118.29916,1793.0,8811.0,1,Low,14,Above Average,3.0,1.0,POINT (-118.29916 34.163325),900.964697477965,556.7764362830022,801.0203643527741,67.0
33.961045,-118.126423,2290.0,6953.0,6,Moderate,6,Above Average,4.0,3.0,POINT (-118.126423 33.961045),758.3911187827508,591.6079783099616,851.1316346350933,16.0
34.248391,-118.499841,2751.0,7581.0,1,Low,6,Average,5.0,3.0,POINT (-118.499841 34.248391),829.6134585717247,667.0832032063167,959.7159571859785,2.0
34.023034,-118.31958799999998,728.0,1737.0,43,Slightly High,7,Poor,1.0,1.0,POINT (-118.319588 34.023034),761.1396551951335,277.48873851023217,399.21612327767184,71.0
34.130487,-118.709894,1355.0,8969.0,0,Very Low,2,Above Average,3.0,2.0,POINT (-118.709894 34.130487),978.0210343399729,529.1502622129182,761.2752771378332,0.0
33.980456,-118.302256,996.0,2720.0,62,Slightly High,10,Poor,2.0,1.0,POINT (-118.302256 33.980456),559.3829501363034,302.48966924508346,435.18433841997,61.0
33.886748,-118.25318,1052.0,5998.0,21,High,14,Poor,3.0,1.0,POINT (-118.25318 33.886748),630.6642838467009,316.22776601683796,454.94899540705376,39.0
34.715015,-118.15417099999999,1697.0,5761.0,4,Moderate,2,Poor,4.0,3.0,POINT (-118.154171 34.715015),585.9924054294548,366.0601043544625,526.6415369920313,0.0
33.829621,-118.369932,1928.0,6960.0,0,Low,4,Excellent,4.0,2.0,POINT (-118.369932 33.829621),921.9158827709523,604.1522986797286,869.1788353036958,34.0
33.813003,-118.3601,1621.0,6361.0,1,Low,5,Excellent,4.0,2.0,POINT (-118.3601 33.813003),921.9158827709523,604.1522986797286,869.1788353036958,27.0
34.686764000000004,-118.176988,1928.0,7305.0,1,Moderate,2,Average,4.0,3.0,POINT (-118.176988 34.686764),585.9924054294548,401.24805295477756,577.2655605172014,0.0
34.062546999999995,-117.905622,2248.0,10101.0,7,Low,4,Above Average,4.0,3.0,POINT (-117.905622 34.062547),731.9389473991702,593.295878967653,853.5599751892328,2.0
33.957176000000004,-118.29339,456.0,4104.0,80,Slightly High,7,Poor,1.0,1.0,POINT (-118.29339 33.957176),598.0952860308661,342.0526275297414,492.10257919828894,69.0
34.225842,-118.443494,806.0,6000.0,6,Low,8,Average,2.0,1.0,POINT (-118.443494 34.225842),681.6937518810225,413.52146256270663,594.9230086334092,41.0
34.147514,-118.593391,3094.0,7023.0,1,Very Low,2,Above Average,3.0,4.0,POINT (-118.593391 34.147514),913.0715330159154,642.6507605223851,924.565611615744,24.0
33.866694,-118.072143,2343.0,8022.0,12,Moderate,5,Excellent,4.0,3.0,POINT (-118.072143 33.866694),742.246165237913,524.4044240850758,754.4475582571597,7.0
34.686464,-118.108295,1770.0,7816.0,14,Moderate,2,Average,4.0,2.0,POINT (-118.108295 34.686464),585.9924054294548,470.00957437056536,676.1910454131341,32.0
