Latitude,Longitude,HomeSize,LotSize,YearBuilt,Age,SexOffenders,CrimeIndex,EnviornmentalHazards,SchoolQuality,Bedrooms,Bathrooms,Neighborhood,SalePrice,SalePriceTransformed,Date
33.80631,-118.29196,2424.0,5744.0,1968,52,4,Moderate,12,Average,5,4,West Carson,680000.0,825.59,2020-10-02
33.8049,-118.29772,2301.0,6785.0,1965,56,3,Moderate,12,Average,5,3,West Carson,720000.0,847.984,2021-01-21
33.79176,-118.30207,1386.0,7219.0,1918,102,7,Moderate,10,Average,3,3,Harbor City,720000.0,849.784,2020-11-25
33.79189,-118.30148,1260.0,3975.0,1918,103,7,Moderate,10,Average,3,2,Harbor City,610000.0,780.524,2021-01-14
33.79551,-118.30817,935.0,8514.0,1959,61,8,Moderate,7,Average,2,1,Harbor City,595000.0,772.504,2020-11-13
33.7975,-118.31137,1250.0,5485.0,1960,60,6,Moderate,10,Average,3,2,Lomita,695000.0,834.819,2020-09-21
33.78626,-118.30474,1056.0,8926.0,1904,116,7,Moderate,8,Average,3,1,Harbor City,575000.0,759.41,2020-11-20
33.7952,-118.2983,924.0,805.0,2016,4,3,Moderate,11,Average,2,2,Harbor City,505000.0,711.468,2020-10-02
33.7952,-118.2983,924.0,805.0,2016,4,3,Moderate,11,Average,2,2,Harbor City,460000.0,679.237,2020-11-13
33.78543,-118.30637,926.0,7906.0,1950,70,8,Moderate,7,Average,2,1,Harbor City,600000.0,775.506,2020-10-22
33.78501,-118.30772,1589.0,6502.0,1956,39,8,Moderate,7,Average,3,3,Harbor City,205000.0,595.46,1995-02-03
33.78419,-118.30871,1395.0,7441.0,1940,80,8,Moderate,7,Average,3,2,Harbor City,702500.0,837.785,2020-12-09
33.784,-118.30233,1411.0,7442.0,1953,67,5,Moderate,8,Average,3,1,Harbor City,595000.0,771.024,2020-12-18
33.78334,-118.30179,724.0,7667.0,1948,72,4,Moderate,9,Average,2,1,Harbor City,510000.0,715.2,2020-11-19
33.78231,-118.30866,1097.0,7770.0,1936,69,6,Moderate,7,Average,2,2,Harbor City,555000.0,862.992,2005-06-03
33.79531,-118.29951,1317.0,11001.0,1953,67,4,Moderate,10,Average,3,2,Harbor City,615000.0,785.38,2020-11-20
33.79757,-118.28011,939.0,4997.0,1962,58,13,Moderate,15,Average,3,1,Wilmington,545000.0,737.917,2020-12-17
33.79736,-118.27821,939.0,7482.0,1962,2,13,Moderate,15,Average,3,1,Wilmington,19000.0,399.316,1964-07-29
33.79701,-118.27826,952.0,4987.0,1926,94,13,Moderate,15,Average,2,1,Wilmington,345500.0,588.663,2020-11-19
33.7964,-118.28041,812.0,4991.0,1952,68,13,Moderate,15,Average,2,1,Wilmington,325000.0,570.932,2020-11-25
33.79166,-118.27612,880.0,6548.0,1957,63,17,Moderate,18,Average,3,1,Wilmington,515000.0,717.32,2020-12-31
33.79148,-118.27377,728.0,5185.0,1923,97,18,Moderate,15,Average,2,1,Wilmington,540000.0,734.525,2020-12-11
33.78884,-118.28037,1064.0,7860.0,1953,68,12,Moderate,18,Average,2,1,Wilmington,525000.0,724.104,2021-01-20
33.78957,-118.27462,1832.0,5817.0,2000,20,17,Moderate,15,Average,3,3,Wilmington,580000.0,762.63,2020-09-18
33.78713,-118.27968,1119.0,5239.0,1953,67,14,Moderate,15,Average,3,1,Wilmington,530000.0,729.089,2020-11-13
33.78399,-118.27045,576.0,5322.0,1930,90,21,Moderate,15,Average,1,1,Wilmington,522000.0,722.179,2020-12-15
33.77847,-118.27881,808.0,5495.0,1924,96,10,Moderate,18,Average,2,1,Wilmington,500000.0,706.797,2020-12-30
33.77622,-118.27894,1011.0,5494.0,1944,62,9,Moderate,15,Average,3,1,Wilmington,495000.0,798.749,2006-05-19
33.77597,-118.27363,1216.0,3206.0,1979,42,12,Moderate,18,Average,3,2,Wilmington,500000.0,706.653,2021-01-22
33.77631,-118.27309,700.0,3213.0,1924,96,13,Moderate,15,Average,1,1,Wilmington,295000.0,542.901,2020-12-09
33.77261,-118.27195,671.0,2520.0,1924,97,9,Moderate,18,Average,2,1,Wilmington,405000.0,635.988,2021-01-14
33.77429,-118.27076,2443.0,8427.0,1952,68,11,Moderate,15,Average,6,3,Wilmington,560000.0,749.366,2020-09-24
33.79423,-118.2697,1522.0,5551.0,1950,70,22,Moderate,15,Average,3,2,Wilmington,562500.0,750.881,2020-10-21
33.79329,-118.26926,1233.0,5551.0,1952,68,20,Moderate,15,Average,2,2,Wilmington,575000.0,759.41,2020-11-18
33.79368,-118.26564,1227.0,5331.0,1961,59,21,Moderate,15,Average,4,2,Wilmington,550000.0,742.718,2020-11-19
33.79151,-118.26857,3247.0,5550.0,2005,15,21,Moderate,15,Average,5,4,Wilmington,750000.0,867.043,2020-10-01
33.79839,-118.26184,1658.0,5402.0,1931,89,17,Moderate,12,Average,4,2,Wilmington,620000.0,788.566,2020-11-30
33.79381,-118.25834,1346.0,5088.0,1960,41,22,Moderate,15,Average,3,2,Wilmington,150000.0,469.642,2001-08-17
33.79458,-118.25699,1346.0,5176.0,1960,26,21,Moderate,15,Average,3,2,Wilmington,107000.0,504.785,1986-01-31
33.79023,-118.25471,888.0,6698.0,1920,100,22,Moderate,15,Average,2,2,Wilmington,500000.0,708.084,2020-09-28
33.78853,-118.24984,830.0,4973.0,1920,100,22,Moderate,15,Average,3,1,Wilmington,265000.0,515.386,2020-10-05
33.79029,-118.25049,1588.0,4501.0,1954,58,22,Moderate,15,Average,2,2,Wilmington,240000.0,520.382,2012-10-22
33.78519,-118.24402,708.0,4693.0,1909,111,22,Moderate,15,Average,1,1,Wilmington,517500.0,720.22,2020-10-22
33.78458,-118.24669,1166.0,6017.0,1957,63,22,Moderate,15,Average,3,1,Wilmington,515000.0,718.697,2020-11-25
33.79121,-118.2474,1748.0,2003.0,2007,-1,22,Moderate,15,Average,4,3,Wilmington,180000.0,481.189,2006-06-29
33.79383,-118.24477,1104.0,5035.0,1924,96,15,Moderate,15,Average,4,2,Wilmington,595000.0,771.024,2020-12-10
33.79657,-118.21359,944.0,4967.0,1941,79,16,Slightly High,15,Average,2,1,Long Beach,565000.0,752.778,2020-11-20
33.79684,-118.21184,1184.0,6466.0,1941,50,16,Slightly High,15,Average,2,1,Long Beach,149500.0,535.638,1991-06-11
33.81293,-118.30489,1040.0,5000.0,1969,51,3,Moderate,14,Average,3,2,Harbor City,670000.0,819.667,2020-09-29
33.80978,-118.30508,1938.0,5200.0,1971,49,3,Moderate,10,Average,5,3,Harbor City,765000.0,875.67,2020-10-01
33.80892,-118.30731,1574.0,5635.0,1971,50,3,Moderate,10,Average,4,2,Harbor City,785000.0,885.434,2021-01-25
33.79849,-118.30562,1053.0,5576.0,1953,67,6,Moderate,7,Average,2,1,Harbor City,658000.0,812.293,2020-09-30
33.79849,-118.30528,1053.0,5600.0,1953,67,6,Moderate,8,Average,2,1,Harbor City,630000.0,793.377,2020-12-08
33.76418,-118.30014,1430.0,5281.0,1962,58,1,Very Low,4,Above Average,4,2,San Pedro,850000.0,923.037,2020-10-20
33.76082,-118.29524,1286.0,5751.0,1961,59,5,Very Low,10,Above Average,3,2,San Pedro,820000.0,905.142,2020-12-08
33.75963,-118.30306,1472.0,8581.0,1974,18,4,Very Low,3,Above Average,3,2,Rancho Palos Verdes,197180.0,602.227,1992-12-09
33.7584,-118.30637,2560.0,5945.0,1973,48,4,Very Low,3,Above Average,4,2,Rancho Palos Verdes,1270000.0,1126.22,2021-01-11
33.75583,-118.30064,2506.0,11403.0,1978,42,6,Very Low,5,Above Average,4,3,San Pedro,1050000.0,1025.9,2020-10-22
33.74802,-118.30354,1208.0,4800.0,1951,69,6,Very Low,5,Average,2,2,San Pedro,650000.0,807.173,2020-10-21
33.74706,-118.29923,608.0,4401.0,1935,85,8,Very Low,6,Average,1,1,San Pedro,500000.0,706.797,2020-12-10
33.74593,-118.29854,975.0,6000.0,1918,102,9,Very Low,9,Average,2,1,San Pedro,637500.0,799.54,2020-09-16
33.74698,-118.29534,1260.0,4803.0,1978,42,11,Very Low,11,Average,3,2,San Pedro,638000.0,798.399,2020-12-17
33.74699,-118.29521,796.0,4165.0,1934,86,11,Very Low,11,Average,1,1,San Pedro,558000.0,747.871,2020-10-23
33.74734,-118.29301,950.0,4083.0,1959,61,11,Very Low,11,Average,3,2,San Pedro,549000.0,742.042,2020-11-20
33.75024,-118.28912,1253.0,4811.0,1950,70,11,Very Low,8,Poor,2,1,San Pedro,790000.0,890.048,2020-09-25
33.74085,-118.29511,1256.0,5001.0,1913,84,18,Very Low,14,Poor,2,1,San Pedro,680000.0,1050.59,1997-08-28
33.74021,-118.28985,1092.0,4001.0,1930,90,19,Very Low,15,Poor,2,1,San Pedro,595000.0,771.024,2020-12-08
33.73904,-118.29879,912.0,3923.0,1959,61,19,Very Low,5,Poor,2,2,San Pedro,620000.0,788.566,2020-11-17
33.7444,-118.3058,1479.0,7030.0,1939,81,7,Very Low,4,Average,3,2,San Pedro,842000.0,917.203,2020-12-16
33.74307,-118.30189,1650.0,5004.0,1953,67,9,Very Low,9,Average,3,2,San Pedro,720000.0,849.784,2020-11-20
33.74309,-118.30161,2134.0,11156.0,1922,98,10,Very Low,9,Average,5,1,San Pedro,535000.0,732.52,2020-11-25
33.74219,-118.30627,1192.0,6255.0,1946,74,7,Very Low,3,Average,2,1,San Pedro,642500.0,802.669,2020-09-30
33.74219,-118.30504,1410.0,6254.0,1951,69,8,Very Low,3,Average,3,2,San Pedro,685000.0,828.872,2020-11-25
33.74056,-118.30325,1028.0,5090.0,1940,80,10,Very Low,5,Average,3,1,San Pedro,1050000.0,1025.9,2020-10-21
33.73973,-118.30307,1389.0,6190.0,1940,80,11,Very Low,4,Average,3,2,San Pedro,1000000.0,1001.48,2020-11-24
33.73489,-118.29346,1360.0,4801.0,1922,98,20,Very Low,10,Poor,3,2,San Pedro,635000.0,798.048,2020-11-18
33.73187,-118.28113,1069.0,4725.0,1950,70,16,Very Low,9,Average,2,1,San Pedro,635000.0,796.52,2020-12-10
33.73704,-118.30141,970.0,2813.0,1927,93,15,Very Low,5,Average,2,1,San Pedro,589000.0,768.365,2020-10-02
33.73716,-118.30165,1068.0,2810.0,1927,93,15,Very Low,5,Average,2,1,San Pedro,420000.0,648.835,2020-10-21
33.7373,-118.30165,1626.0,5775.0,1958,62,15,Very Low,5,Average,3,2,San Pedro,861000.0,929.183,2020-09-18
33.72999,-118.30276,1237.0,6408.0,1950,70,14,Very Low,4,Average,2,1,San Pedro,680000.0,825.59,2020-10-02
33.73019,-118.30152,1316.0,6241.0,1924,96,14,Very Low,4,Average,3,2,San Pedro,745000.0,864.327,2020-09-25
33.72949,-118.3023,2865.0,5338.0,1923,97,14,Very Low,4,Average,3,3,San Pedro,940000.0,970.971,2020-11-24
33.73546,-118.3044,1715.0,6750.0,1944,76,9,Very Low,5,Average,3,1,San Pedro,1010000.0,1004.55,2020-12-18
33.73201,-118.30371,1678.0,6262.0,1950,70,12,Very Low,4,Average,3,2,San Pedro,809500.0,900.779,2020-10-21
33.72271,-118.30605,1940.0,8161.0,1962,58,8,Very Low,2,Average,4,2,San Pedro,750000.0,867.307,2020-11-18
33.72306,-118.30313,1037.0,5402.0,1914,106,14,Very Low,4,Average,2,1,San Pedro,550000.0,741.295,2020-12-10
33.72222,-118.303,1042.0,5401.0,1925,95,13,Very Low,3,Average,2,1,San Pedro,400000.0,633.33,2020-09-25
33.72765,-118.29649,730.0,5010.0,1923,97,20,Very Low,6,Average,2,1,San Pedro,563000.0,750.004,2020-12-09
33.72491,-118.29157,1232.0,4999.0,1927,93,18,Very Low,7,Average,2,1,San Pedro,600000.0,775.667,2020-09-17
33.72321,-118.29494,1297.0,4508.0,1924,96,16,Very Low,5,Average,3,1,San Pedro,760000.0,873.07,2020-11-16
33.72092,-118.30067,800.0,4998.0,1923,97,15,Very Low,4,Average,2,1,San Pedro,598000.0,774.449,2020-11-20
33.7213,-118.29243,1092.0,6584.0,1940,80,17,Very Low,5,Average,2,1,San Pedro,757000.0,871.345,2020-11-30
33.71941,-118.29005,1536.0,3750.0,1921,99,15,Very Low,5,Average,3,2,San Pedro,682000.0,826.974,2020-09-28
33.71646,-118.2886,866.0,2500.0,1925,95,9,Very Low,4,Average,2,1,San Pedro,570000.0,754.652,2020-12-08
33.71672,-118.29481,1400.0,9581.0,1951,69,11,Very Low,3,Average,3,2,San Pedro,625000.0,791.498,2020-10-06
33.71352,-118.29907,912.0,5626.0,1952,68,8,Very Low,2,Average,2,1,San Pedro,650000.0,807.173,2020-10-02
33.71204,-118.30259,2222.0,6001.0,1996,24,7,Very Low,2,Average,3,4,San Pedro,1550000.0,1246.71,2020-09-17
33.85415,-118.38617,3434.0,6636.0,2004,-1,0,Low,7,Excellent,4,3,Redondo Beach,575000.0,901.895,2003-11-26
33.8497,-118.37923,1198.0,5213.0,1959,61,1,Low,6,Excellent,3,2,Redondo Beach,1165000.0,1080.62,2020-10-21
33.84989,-118.38906,1046.0,3853.0,1895,125,0,Low,11,Excellent,1,1,Redondo Beach,735000.0,858.591,2020-11-16
33.84114,-118.37979,1079.0,6084.0,1954,66,1,Low,5,Excellent,2,1,Redondo Beach,90000.0,300.352,2020-10-08
33.83746,-118.37962,805.0,2775.0,1925,95,0,Low,6,Excellent,1,1,Redondo Beach,910000.0,955.06,2020-10-22
33.83532,-118.37515,1800.0,5350.0,1965,55,0,Low,5,Excellent,4,2,Redondo Beach,1430000.0,1197.48,2020-09-16
33.83022,-118.38126,1092.0,5332.0,1949,71,1,Low,5,Excellent,2,1,Redondo Beach,1200000.0,1094.96,2020-12-14
33.83267,-118.37514,1998.0,6040.0,1965,55,0,Low,5,Excellent,4,2,Redondo Beach,1500000.0,1224.21,2020-12-08
33.82913,-118.38447,1899.0,7547.0,1948,59,1,Low,5,Excellent,3,3,Redondo Beach,1279000.0,1265.94,2007-07-26
33.82589,-118.38787,2286.0,6024.0,1986,7,1,Low,4,Excellent,3,3,Redondo Beach,500000.0,946.077,1993-12-02
33.82663,-118.3807,1400.0,6078.0,1937,83,1,Low,4,Excellent,2,1,Redondo Beach,1400000.0,1184.85,2020-09-18
33.82598,-118.37998,1086.0,6082.0,1926,94,1,Low,3,Excellent,2,1,Redondo Beach,1465000.0,1211.79,2020-10-22
33.82479,-118.37802,3419.0,6082.0,2017,-2,1,Low,3,Excellent,4,4,Redondo Beach,925000.0,1005.82,2015-06-30
33.82464,-118.38176,1100.0,7598.0,1950,70,1,Low,3,Excellent,3,1,Redondo Beach,1608000.0,1267.51,2020-12-11
33.82727,-118.37666,3404.0,5455.0,1990,30,1,Low,3,Excellent,5,4,Redondo Beach,1625000.0,1276.64,2020-11-20
33.82777,-118.37639,1620.0,6008.0,1962,58,1,Low,4,Excellent,4,2,Redondo Beach,1210000.0,1101.52,2020-09-17
33.82383,-118.38352,1569.0,7178.0,1953,67,1,Low,4,Excellent,3,2,Redondo Beach,1350000.0,1163.61,2020-11-25
33.81881,-118.37795,1824.0,5453.0,1957,55,1,Low,5,Excellent,4,2,Redondo Beach,800000.0,952.342,2012-11-27
33.80438,-118.38743,1401.0,5901.0,1954,66,2,Low,4,Excellent,3,2,Torrance,1525000.0,1236.62,2020-09-30
33.80995,-118.37657,2166.0,6070.0,1954,63,2,Low,4,Excellent,4,2,Torrance,1299000.0,1172.02,2017-09-19
33.80977,-118.37546,2024.0,6423.0,1957,63,0,Low,4,Excellent,3,3,Torrance,1382500.0,1177.42,2020-09-30
33.80937,-118.37576,1396.0,6478.0,1952,68,1,Low,4,Excellent,3,3,Torrance,1500000.0,1226.18,2020-10-01
33.8088,-118.38071,1980.0,7165.0,1955,48,3,Low,3,Excellent,3,4,Torrance,838000.0,1091.16,2003-06-27
33.80811,-118.38042,2778.0,7954.0,1954,63,3,Low,3,Excellent,5,3,Torrance,1225000.0,1138.15,2017-09-06
33.80747,-118.37939,1519.0,6491.0,1948,72,2,Low,3,Excellent,3,2,Torrance,1250000.0,1117.54,2020-12-17
33.80636,-118.37788,2500.0,7206.0,1948,48,2,Low,3,Excellent,4,2,Torrance,475000.0,884.966,1996-10-09
33.80439,-118.38035,1044.0,5973.0,1948,72,2,Low,3,Excellent,3,2,Torrance,1250000.0,1119.69,2020-11-13
33.8152,-118.38511,1552.0,7802.0,1954,66,3,Low,8,Excellent,2,2,Torrance,1595000.0,1264.68,2020-09-30
33.81473,-118.37472,1664.0,11544.0,1950,63,1,Low,6,Excellent,2,2,Torrance,1100000.0,1110.17,2013-05-06
33.8117,-118.37602,2344.0,7195.0,1953,63,1,Low,4,Excellent,4,4,Torrance,1485000.0,1269.14,2016-07-22
33.81096,-118.37782,2046.0,6179.0,1953,67,2,Low,4,Excellent,4,3,Torrance,1500000.0,1226.44,2020-09-29
33.81235,-118.38114,2029.0,7007.0,1948,72,3,Low,3,Excellent,2,2,Torrance,1250000.0,1119.35,2020-10-09
33.82527,-118.37173,2799.0,6201.0,2005,15,1,Low,4,Excellent,3,4,Torrance,1640000.0,1282.13,2020-10-20
33.82603,-118.37086,1064.0,5901.0,1952,68,0,Low,4,Excellent,3,1,Torrance,929000.0,963.424,2020-12-18
33.82346,-118.37056,1952.0,6380.0,1952,68,0,Low,4,Excellent,3,3,Torrance,1250000.0,1119.58,2020-09-17
33.8179,-118.37212,1801.0,11894.0,1947,49,1,Low,3,Excellent,4,2,Torrance,490000.0,903.408,1996-06-25
33.83286,-118.37137,1466.0,6477.0,1955,65,0,Low,4,Excellent,4,2,Torrance,1275000.0,1128.66,2020-12-09
33.82962,-118.36993,1928.0,6960.0,1955,65,0,Low,4,Excellent,4,2,Torrance,1360000.0,1167.92,2020-11-13
33.82925,-118.37154,1510.0,5501.0,1955,65,0,Low,4,Excellent,3,2,Torrance,1027000.0,1014.6,2020-10-21
33.83729,-118.36653,1336.0,7294.0,1955,65,2,Low,8,Excellent,3,2,Torrance,880000.0,937.672,2020-12-14
33.8373,-118.36488,1120.0,7267.0,1955,65,2,Low,9,Excellent,3,2,Torrance,800000.0,894.035,2020-12-31
33.83374,-118.36237,1120.0,5484.0,1955,65,1,Low,6,Excellent,3,2,Torrance,935000.0,966.53,2020-12-15
33.8343,-118.36741,1120.0,5500.0,1956,64,1,Low,5,Excellent,3,2,Torrance,882000.0,940.252,2020-10-02
33.83287,-118.36867,1516.0,5652.0,1955,65,1,Low,4,Excellent,4,2,Torrance,860000.0,928.735,2020-11-25
33.83248,-118.3672,1365.0,5460.0,1955,65,1,Low,5,Excellent,4,2,Torrance,1037500.0,1018.13,2020-12-15
33.82858,-118.36393,2820.0,5291.0,2004,16,0,Low,3,Excellent,5,3,Torrance,1550000.0,1246.83,2020-11-24
33.82678,-118.36307,1581.0,5831.0,1965,55,0,Low,5,Excellent,3,2,Torrance,765000.0,874.259,2020-12-15
33.8483,-118.37497,1859.0,9051.0,1959,61,1,Low,6,Excellent,4,2,Torrance,1300000.0,1141.51,2020-10-05
33.84689,-118.37702,1556.0,6117.0,1960,60,1,Low,5,Excellent,3,2,Redondo Beach,1079000.0,1039.97,2020-10-01
33.84106,-118.37594,4417.0,6408.0,2012,1,1,Low,5,Excellent,3,5,Redondo Beach,1199000.0,1159.05,2013-05-31
33.84554,-118.37314,2600.0,8571.0,1959,61,2,Low,7,Excellent,4,3,Torrance,1502000.0,1227.0,2020-10-23
33.84465,-118.37348,1499.0,6987.0,1959,61,2,Low,7,Excellent,4,2,Torrance,1080000.0,1040.45,2020-10-08
33.84679,-118.37542,1526.0,7910.0,1959,61,1,Low,6,Excellent,4,2,Torrance,1302000.0,1142.74,2020-11-25
33.84772,-118.3751,1278.0,7959.0,1959,61,1,Low,6,Excellent,3,2,Torrance,1390000.0,1180.37,2020-10-22
33.84856,-118.37555,2793.0,6717.0,2002,18,1,Low,5,Excellent,4,3,Torrance,1250000.0,1117.54,2020-12-10
33.84155,-118.36845,3199.0,7547.0,1963,57,2,Low,7,Excellent,4,3,Torrance,1550000.0,1246.83,2020-11-20
33.84255,-118.36846,1834.0,5603.0,1961,59,2,Low,6,Excellent,4,2,Torrance,1175000.0,1085.25,2020-10-22
33.84084,-118.36484,1245.0,5775.0,1961,59,2,Low,8,Excellent,3,2,Torrance,892500.0,946.121,2020-11-16
33.84924,-118.37705,2111.0,5120.0,1970,50,1,Low,5,Excellent,4,3,Torrance,1250000.0,1117.54,2020-12-29
33.85477,-118.36962,1676.0,5194.0,1955,65,4,Low,8,Excellent,4,1,Torrance,1130000.0,1062.55,2020-12-30
33.85454,-118.36767,1414.0,5205.0,1955,65,4,Low,8,Excellent,3,2,Torrance,1100000.0,1050.36,2020-11-24
33.8542,-118.36596,1120.0,5640.0,1954,66,4,Low,10,Excellent,3,1,Torrance,910000.0,955.351,2020-11-17
33.84889,-118.36676,2738.0,6360.0,1955,65,3,Low,11,Excellent,5,3,Torrance,1275000.0,1130.49,2020-10-07
33.85795,-118.3607,1947.0,6907.0,1954,66,4,Low,11,Excellent,4,2,Torrance,1150000.0,1073.97,2020-11-18
33.85551,-118.36283,1670.0,5789.0,1954,66,4,Low,10,Excellent,3,1,Torrance,940000.0,969.111,2020-12-29
33.85015,-118.3543,1986.0,6233.0,1954,66,2,Low,13,Excellent,4,2,Torrance,1005000.0,1002.06,2020-12-16
33.85043,-118.36082,1120.0,5399.0,1955,65,3,Low,12,Excellent,3,1,Torrance,950000.0,975.824,2020-10-09
33.84887,-118.35891,1403.0,6361.0,1955,65,2,Low,13,Excellent,3,2,Torrance,985000.0,993.843,2020-09-23
33.84888,-118.35786,1320.0,6416.0,1955,65,2,Low,12,Excellent,3,1,Torrance,960000.0,981.15,2020-09-30
33.84614,-118.34967,2232.0,6063.0,1964,44,2,Low,15,Excellent,5,3,Torrance,780000.0,969.539,2008-10-31
33.83983,-118.34516,1531.0,5101.0,1957,18,3,Low,15,Excellent,3,2,Torrance,51000.0,492.401,1975-10-23
33.8351,-118.35883,1510.0,5396.0,1956,35,1,Low,8,Excellent,3,2,Torrance,200000.0,621.365,1991-04-15
33.82556,-118.36182,1524.0,5496.0,1953,67,0,Low,5,Excellent,3,2,Torrance,940000.0,969.111,2020-12-18
33.82147,-118.36051,1675.0,5124.0,1953,67,0,Low,4,Excellent,4,3,Torrance,1200000.0,1096.96,2020-09-30
33.82393,-118.36821,2435.0,6388.0,1952,68,0,Low,4,Excellent,3,3,Torrance,1359000.0,1167.37,2020-09-21
33.82299,-118.36833,1614.0,6253.0,1952,68,0,Low,3,Excellent,2,2,Torrance,1175000.0,1085.25,2020-10-20
33.82193,-118.36956,890.0,5400.0,1952,68,0,Low,3,Excellent,2,1,Torrance,910000.0,955.351,2020-11-13
33.82538,-118.35786,1518.0,5553.0,1953,68,0,Low,9,Excellent,5,2,Torrance,925000.0,961.153,2021-01-13
33.82467,-118.35786,2304.0,5552.0,1953,67,0,Low,9,Excellent,6,3,Torrance,1200000.0,1094.96,2020-12-31
33.82263,-118.35953,1559.0,5180.0,1953,67,0,Low,5,Excellent,3,1,Torrance,949000.0,975.608,2020-11-20
33.81972,-118.35663,2167.0,5347.0,1955,65,0,Low,5,Excellent,5,3,Torrance,1125000.0,1062.13,2020-09-30
33.81548,-118.35466,1862.0,6051.0,1965,55,1,Low,12,Excellent,4,2,Torrance,1135000.0,1066.61,2020-10-20
33.81909,-118.35888,1811.0,5639.0,1954,66,0,Low,4,Excellent,3,2,Torrance,875000.0,936.799,2020-11-25
33.813,-118.3601,1621.0,6361.0,1962,58,1,Low,5,Excellent,4,2,Torrance,1235000.0,1112.61,2020-10-21
33.81784,-118.36949,2441.0,12464.0,1951,53,0,Low,3,Excellent,3,3,Torrance,1175000.0,1273.48,2004-05-20
33.81758,-118.36815,1543.0,6388.0,1949,71,0,Low,3,Excellent,3,1,Torrance,1070000.0,1035.94,2020-11-20
33.81584,-118.36796,1340.0,6061.0,1949,71,0,Low,3,Excellent,3,2,Torrance,965000.0,983.498,2020-10-20
33.8151,-118.36657,2109.0,6173.0,1949,72,0,Low,3,Excellent,3,2,Torrance,1000000.0,999.359,2021-01-20
33.81528,-118.36617,1653.0,5913.0,1956,44,0,Low,3,Excellent,4,2,Torrance,380000.0,754.767,2000-11-07
33.82009,-118.3613,1140.0,5198.0,1954,38,0,Low,4,Excellent,3,1,Torrance,278000.0,715.075,1992-12-15
33.81454,-118.37426,1684.0,6667.0,1954,66,1,Low,6,Excellent,3,2,Torrance,1450000.0,1205.94,2020-11-30
33.81132,-118.37381,1274.0,7435.0,1954,66,0,Low,4,Excellent,3,2,Torrance,940000.0,970.675,2020-10-20
33.81047,-118.37181,1549.0,7372.0,1954,66,0,Low,4,Excellent,3,4,Torrance,1280000.0,1132.93,2020-09-25
33.81016,-118.37195,2952.0,5979.0,1978,21,0,Low,4,Excellent,5,4,Torrance,650000.0,1013.99,1999-03-19
33.80969,-118.37143,3180.0,5962.0,1973,19,0,Low,4,Excellent,4,3,Torrance,555000.0,1018.28,1992-05-21
33.80888,-118.36593,1109.0,5571.0,1953,23,0,Low,3,Excellent,3,2,Torrance,58500.0,518.47,1976-06-08
33.80781,-118.36816,3126.0,12402.0,1956,8,0,Low,3,Excellent,4,4,Torrance,40000.0,579.389,1964-09-15
33.80555,-118.37051,1604.0,6299.0,1956,65,0,Low,3,Excellent,4,2,Torrance,1265000.0,1124.0,2021-01-25
33.80334,-118.35309,2030.0,4865.0,2002,18,1,Low,9,Excellent,3,3,Torrance,1385000.0,1178.6,2020-11-24
33.80182,-118.3461,1109.0,5372.0,1951,69,1,Low,13,Excellent,3,2,Torrance,805000.0,898.272,2020-10-01
33.79625,-118.34504,2524.0,5518.0,1950,70,2,Low,8,Excellent,4,3,Torrance,1285000.0,1135.26,2020-11-20
33.79642,-118.34627,1795.0,5429.0,1950,19,2,Low,10,Excellent,4,2,Torrance,24000.0,413.7,1969-06-12
33.79355,-118.33899,3023.0,5402.0,1989,31,3,Low,13,Excellent,4,3,Torrance,1375000.0,1173.98,2020-10-07
33.78657,-118.33636,2051.0,6071.0,1954,66,2,Low,5,Excellent,4,2,Torrance,1205000.0,1099.01,2020-10-06
33.78712,-118.33883,1305.0,5497.0,1954,66,2,Low,8,Excellent,3,2,Torrance,948500.0,975.053,2020-10-08
33.78276,-118.33535,2804.0,5374.0,2004,16,2,Low,6,Excellent,5,3,Torrance,1399000.0,1184.43,2020-09-22
33.78412,-118.33694,1602.0,5361.0,1954,66,2,Low,5,Excellent,4,2,Torrance,950000.0,976.122,2020-11-18
33.78482,-118.33733,1536.0,5186.0,1954,66,2,Low,5,Excellent,3,3,Torrance,428000.0,655.186,2020-11-25
33.78424,-118.33388,1860.0,5626.0,1955,65,2,Low,6,Excellent,4,2,Torrance,1015000.0,1008.96,2020-11-13
33.8034,-118.36339,1215.0,7633.0,1942,78,1,Very Low,3,Excellent,2,2,Palos Verdes Estates,1250000.0,1119.58,2020-09-17
33.80202,-118.36574,2090.0,11063.0,1955,56,1,Very Low,3,Excellent,4,2,Palos Verdes Estates,1250000.0,1201.59,2011-05-17
33.80294,-118.36078,1912.0,7805.0,1938,71,1,Very Low,3,Excellent,3,3,Palos Verdes Estates,1100000.0,1154.63,2009-07-21
33.80001,-118.36013,1977.0,7932.0,1950,67,1,Very Low,3,Excellent,4,3,Palos Verdes Estates,1285000.0,1170.52,2017-07-27
33.79641,-118.35618,1518.0,7272.0,1952,68,1,Very Low,4,Excellent,3,2,Palos Verdes Estates,1550000.0,1246.45,2020-10-09
